technique_id,is_subtechnique,technique,tactics,data_source,data_component,event_id,event_name,channel,audit_sub_category,log_source
T1562,,Impair Defenses,defense-evasion,sensor health,host status,4616,The system time was changed.,Security,Security State Change,Microsoft-Windows-Security-Auditing
T1562,,Impair Defenses,defense-evasion,script,script execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1562,,Impair Defenses,defense-evasion,script,script execution,4104,Script Block Logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1562,,Impair Defenses,defense-evasion,script,script execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1003.004,True,LSA Secrets,credential-access,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1003.004,True,LSA Secrets,credential-access,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1003.004,True,LSA Secrets,credential-access,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1003.004,True,LSA Secrets,credential-access,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1003.004,True,LSA Secrets,credential-access,windows registry,windows registry key access,4663,An attempt was made to access an object.,Security,Registry,Microsoft-Windows-Security-Auditing
T1003.004,True,LSA Secrets,credential-access,windows registry,windows registry key access,4656,A handle to an object was requested.,Security,Registry,Microsoft-Windows-Security-Auditing
T1003.005,True,Cached Domain Credentials,credential-access,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1003.005,True,Cached Domain Credentials,credential-access,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1003.005,True,Cached Domain Credentials,credential-access,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1003.005,True,Cached Domain Credentials,credential-access,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1561.002,True,Disk Structure Wipe,impact,drive,drive modification,6422,A device was enabled.,Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1561.002,True,Disk Structure Wipe,impact,drive,drive modification,6419,A request was made to disable a device.,Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1561.002,True,Disk Structure Wipe,impact,drive,drive modification,6420,A device was disabled.,Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1561.002,True,Disk Structure Wipe,impact,drive,drive modification,6421,A request was made to enable a device.,Security,PNP Activity,Microsoft-Windows-Security-Auditing
T1561.002,True,Disk Structure Wipe,impact,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1561.002,True,Disk Structure Wipe,impact,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1561.002,True,Disk Structure Wipe,impact,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1561.002,True,Disk Structure Wipe,impact,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1561.002,True,Disk Structure Wipe,impact,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1561.002,True,Disk Structure Wipe,impact,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1561.002,True,Disk Structure Wipe,impact,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1561.002,True,Disk Structure Wipe,impact,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
